emissionprob,transitionprob,training_data,initialized_transprob,initialized_emission_prob,start_prob,iteration
"[[0.12961155 0.08048057 0.07210442 0.71780346]
 [0.04644853 0.1915246  0.10661297 0.6554139 ]]","[[0.53614561 0.46385439]
 [0.51799485 0.48200515]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.0878459  0.05334575 0.04675985 0.8120485 ]
 [0.03249232 0.13110216 0.07140306 0.76500246]]","[[0.54248846 0.45751154]
 [0.52663077 0.47336923]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.08432792 0.0506446  0.04458499 0.82044249]
 [0.03125678 0.12454524 0.06811255 0.77608543]]","[[0.54214891 0.45785109]
 [0.52863918 0.47136082]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.08432792 0.0506446  0.04458499 0.82044249]
 [0.03125678 0.12454524 0.06811255 0.77608543]]","[[0.54214891 0.45785109]
 [0.52863918 0.47136082]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.08402999 0.05085739 0.04511892 0.8199937 ]
 [0.03116532 0.12525946 0.06900799 0.77456723]]","[[0.54272208 0.45727792]
 [0.52737749 0.47262251]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.08402999 0.05085739 0.04511892 0.8199937 ]
 [0.03116532 0.12525946 0.06900799 0.77456723]]","[[0.54272208 0.45727792]
 [0.52737749 0.47262251]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.08402999 0.05085739 0.04511892 0.8199937 ]
 [0.03116532 0.12525946 0.06900799 0.77456723]]","[[0.54272208 0.45727792]
 [0.52737749 0.47262251]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.08402999 0.05085739 0.04511892 0.8199937 ]
 [0.03116532 0.12525946 0.06900799 0.77456723]]","[[0.54272208 0.45727792]
 [0.52737749 0.47262251]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.08402999 0.05085739 0.04511892 0.8199937 ]
 [0.03116532 0.12525946 0.06900799 0.77456723]]","[[0.54272208 0.45727792]
 [0.52737749 0.47262251]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.08402999 0.05085739 0.04511892 0.8199937 ]
 [0.03116532 0.12525946 0.06900799 0.77456723]]","[[0.54272208 0.45727792]
 [0.52737749 0.47262251]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.08402999 0.05085739 0.04511892 0.8199937 ]
 [0.03116532 0.12525946 0.06900799 0.77456723]]","[[0.54272208 0.45727792]
 [0.52737749 0.47262251]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.08402999 0.05085739 0.04511892 0.8199937 ]
 [0.03116532 0.12525946 0.06900799 0.77456723]]","[[0.54272208 0.45727792]
 [0.52737749 0.47262251]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
"[[0.08694357 0.05289536 0.04695897 0.81320211]
 [0.0321883  0.13017332 0.07177855 0.76585982]]","[[0.54287246 0.45712754]
 [0.52615917 0.47384083]]",frequent_users,"[[0.6 0.4]
 [0.4 0.6]]","[list([0.2, 0.3, 0, 2, 0.3]) list([0.2, 0.2, 0.3, 0.3])]",[0.3 0.7]
